# BRON: KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)
# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde reeks maandtemperaturen van De Bilt <http://www.knmi.nl/klimatologie/onderzoeksgegevens/homogeen_260/index.html> of de Centraal Nederland Temperatuur <http://www.knmi.nl/klimatologie/onderzoeksgegevens/CNT/>.
# 
# 
# STN      LON(east)   LAT(north)     ALT(m)  NAME
# 260:         5.180       52.100       1.90  DE BILT
# 310:         3.596       51.442       8.00  VLISSINGEN
# 
# YYYYMMDD = datum (YYYY=jaar,MM=maand,DD=dag); 
# HH       = tijd (HH=uur, UT.12 UT=13 MET, 14 MEZT. Uurvak 05 loopt van 04.00 UT tot 5.00 UT; 
# FX       = Hoogste windstoot (in 0.1 m/s) over het afgelopen uurvak; 
# RH       = Uursom van de neerslag (in 0.1 mm) (-1 voor <0.05 mm); 
# 
# STN,YYYYMMDD,   HH,   FX,   RH
# 
  260,20191207,   23,  110,    0
  260,20191207,   24,  130,    0
  260,20191208,    1,  130,    0
  260,20191208,    2,  160,    0
  260,20191208,    3,  150,    0
  260,20191208,    4,  160,    0
  260,20191208,    5,  150,    0
  260,20191208,    6,  140,   11
  260,20191208,    7,  130,   11
  260,20191208,    8,  140,   -1
  260,20191208,    9,  150,   10
  260,20191208,   10,  150,   12
  260,20191208,   11,  140,    1
  260,20191208,   12,  140,   -1
  260,20191208,   13,  130,    1
  260,20191208,   14,  130,   -1
  260,20191208,   15,  130,    0
  260,20191208,   16,  130,    0
  260,20191208,   17,  140,    0
  260,20191208,   18,  110,    0
  260,20191208,   19,  130,    0
  260,20191208,   20,  130,   -1
  260,20191208,   21,  150,   -1
  260,20191208,   22,  130,    0
  260,20191208,   23,  110,    0
  260,20191208,   24,  110,    1
  260,20191209,    1,  120,   -1
  260,20191209,    2,  110,    0
  260,20191209,    3,  120,    0
  260,20191209,    4,  120,   -1
  260,20191209,    5,  130,    1
  260,20191209,    6,  100,    5
  260,20191209,    7,   60,    4
  260,20191209,    8,   40,    0
  260,20191209,    9,   50,    0
  260,20191209,   10,   90,    2
  260,20191209,   11,   60,    1
  260,20191209,   12,   90,    7
  260,20191209,   13,   60,    0
  260,20191209,   14,  140,   19
  260,20191209,   15,  140,   13
  260,20191209,   16,  110,   -1
  260,20191209,   17,  140,   -1
  260,20191209,   18,  110,   -1
  260,20191209,   19,   80,    0
  260,20191209,   20,   80,    0
  260,20191209,   21,   40,    0
  260,20191209,   22,   80,   -1
  260,20191209,   23,  110,   -1
  260,20191209,   24,  100,    0
  260,20191210,    1,   80,   -1
  260,20191210,    2,   40,    0
  260,20191210,    3,   40,    0
  260,20191210,    4,   40,   -1
  260,20191210,    5,   30,   -1
  260,20191210,    6,   40,    0
  260,20191210,    7,   40,    0
  260,20191210,    8,   50,    0
  260,20191210,    9,   60,    0
  260,20191210,   10,   80,    0
  260,20191210,   11,   90,    0
  260,20191210,   12,  100,    0
  260,20191210,   13,  120,    0
  260,20191210,   14,  140,    0
  260,20191210,   15,  130,    0
  260,20191210,   16,  120,    0
  260,20191210,   17,  120,    0
  260,20191210,   18,  140,   -1
  260,20191210,   19,  140,    0
  260,20191210,   20,  150,    0
  260,20191210,   21,  130,    0
  260,20191210,   22,  140,    0
  260,20191210,   23,  120,    0
  260,20191210,   24,  110,    0
  260,20191211,    1,  150,    0
  260,20191211,    2,  130,    4
  260,20191211,    3,  110,   16
  260,20191211,    4,   80,    4
  260,20191211,    5,   70,    2
  260,20191211,    6,   70,   15
  260,20191211,    7,   70,   -1
  260,20191211,    8,   80,    0
  260,20191211,    9,   60,    0
  260,20191211,   10,   70,    0
  260,20191211,   11,   70,    0
  260,20191211,   12,   60,    0
  260,20191211,   13,   60,    0
  260,20191211,   14,   60,    0
  260,20191211,   15,   60,    0
  260,20191211,   16,   60,    0
  260,20191211,   17,   50,    0
  260,20191211,   18,   60,    0
  260,20191211,   19,   60,    0
  260,20191211,   20,   70,    0
  260,20191211,   21,   60,    0
  260,20191211,   22,   60,    0
  260,20191211,   23,   70,    0
  260,20191211,   24,   70,    0
  260,20191212,    1,   50,    0
  260,20191212,    2,   50,    0
  260,20191212,    3,   60,    0
  260,20191212,    4,   50,   -1
  260,20191212,    5,   60,   -1
  260,20191212,    6,   60,    0
  260,20191212,    7,   70,    0
  260,20191212,    8,   60,    0
  260,20191212,    9,   70,    0
  260,20191212,   10,   80,    0
  260,20191212,   11,   90,    0
  260,20191212,   12,   90,    0
  260,20191212,   13,   90,    0
  260,20191212,   14,   90,    0
  260,20191212,   15,  100,    0
  260,20191212,   16,  110,    0
  260,20191212,   17,  100,    0
  260,20191212,   18,  140,    0
  260,20191212,   19,  120,    0
  260,20191212,   20,  120,    0
  260,20191212,   21,  120,   -1
  260,20191212,   22,  130,   -1
  260,20191212,   23,  130,    7
  260,20191212,   24,  140,   12
  260,20191213,    1,  140,   11
  260,20191213,    2,  130,    1
  260,20191213,    3,  110,    0
  260,20191213,    4,  100,    0
  260,20191213,    5,   90,   -1
  260,20191213,    6,   90,    2
  260,20191213,    7,   90,    0
  260,20191213,    8,   70,    1
  260,20191213,    9,   60,    5
  260,20191213,   10,   50,    1
  260,20191213,   11,   40,   -1
  260,20191213,   12,   30,    6
  260,20191213,   13,   40,   14
  260,20191213,   14,   40,    4
  260,20191213,   15,   40,    1
  260,20191213,   16,   60,   -1
  260,20191213,   17,   50,   -1
  260,20191213,   18,  100,    5
  260,20191213,   19,   90,    3
  260,20191213,   20,   80,    1
  260,20191213,   21,  100,   -1
  260,20191213,   22,  100,   -1
  260,20191213,   23,   90,   -1
  260,20191213,   24,  110,    0
  260,20191214,    1,   80,    0
  260,20191214,    2,   90,   -1
  260,20191214,    3,   90,    3
  260,20191214,    4,   70,    8
  260,20191214,    5,   60,    8
  260,20191214,    6,  100,   -1
  260,20191214,    7,  100,    0
  260,20191214,    8,  100,   -1
  260,20191214,    9,  140,    5
  260,20191214,   10,  130,    0
  260,20191214,   11,  140,    0
  260,20191214,   12,  130,    0
  260,20191214,   13,  130,    0
  260,20191214,   14,  120,   16
  260,20191214,   15,  230,   13
  260,20191214,   16,  170,    3
  260,20191214,   17,  120,    1
  260,20191214,   18,  110,   -1
  260,20191214,   19,  120,    0
  260,20191214,   20,  100,    0
  260,20191214,   21,   80,    0
  260,20191214,   22,   80,    0
  260,20191214,   23,   80,    0
  260,20191214,   24,   90,    0
  260,20191215,    1,   90,    0
  260,20191215,    2,  110,    0
  260,20191215,    3,  130,    0
  260,20191215,    4,  140,   11
  260,20191215,    5,  140,   -1
  260,20191215,    6,  120,    0
  260,20191215,    7,  150,    0
  260,20191215,    8,  140,    0
  260,20191215,    9,  120,    0
  260,20191215,   10,  130,    0
  260,20191215,   11,  130,    0
  260,20191215,   12,  130,   -1
  260,20191215,   13,  140,    1
  260,20191215,   14,  120,    1
  260,20191215,   15,  170,    2
  260,20191215,   16,  140,    0
  260,20191215,   17,  110,    0
  260,20191215,   18,  100,    0
  260,20191215,   19,  100,    3
  260,20191215,   20,   90,   -1
  260,20191215,   21,   80,   -1
  260,20191215,   22,   70,    0
  260,20191215,   23,   70,    0
  260,20191215,   24,   70,    0
  260,20191216,    1,   80,    0
  260,20191216,    2,   60,    0
  260,20191216,    3,   60,    0
  260,20191216,    4,   60,    0
  260,20191216,    5,   70,    0
  260,20191216,    6,   70,    0
  260,20191216,    7,   80,    0
  260,20191216,    8,   80,    0
  260,20191216,    9,   80,    0
  260,20191216,   10,   70,   -1
  260,20191216,   11,   70,   -1
  260,20191216,   12,   70,    0
  260,20191216,   13,   60,    0
  260,20191216,   14,   60,    1
  260,20191216,   15,   50,    2
  260,20191216,   16,   40,   -1
  260,20191216,   17,   40,   -1
  260,20191216,   18,   30,   -1
  260,20191216,   19,   30,    1
  260,20191216,   20,   20,    2
  260,20191216,   21,   30,    1
  260,20191216,   22,   40,    1
  260,20191216,   23,   40,    0
  260,20191216,   24,   40,    0
  260,20191217,    1,   40,    0
  260,20191217,    2,   30,    0
  260,20191217,    3,   40,    0
  260,20191217,    4,   60,    0
  260,20191217,    5,   60,   -1
  260,20191217,    6,   50,    0
  260,20191217,    7,   50,    0
  260,20191217,    8,   80,    0
  260,20191217,    9,   80,    0
  260,20191217,   10,   90,   -1
  260,20191217,   11,   90,    0
  260,20191217,   12,   90,    0
  260,20191217,   13,  100,    0
  260,20191217,   14,   90,    0
  260,20191217,   15,   90,    0
  260,20191217,   16,   90,    0
  260,20191217,   17,   80,    0
  260,20191217,   18,   90,   -1
  260,20191217,   19,   80,    3
  260,20191217,   20,   70,    5
  260,20191217,   21,  100,    1
  260,20191217,   22,   90,   -1
  260,20191217,   23,   40,    0
  260,20191217,   24,   50,    0
  260,20191218,    1,   60,    0
  260,20191218,    2,   50,    0
  260,20191218,    3,   60,    0
  260,20191218,    4,   50,    0
  260,20191218,    5,   50,    0
  260,20191218,    6,   70,    0
  260,20191218,    7,   60,    0
  260,20191218,    8,   60,    0
  260,20191218,    9,   60,    0
  260,20191218,   10,   60,    0
  260,20191218,   11,   70,    0
  260,20191218,   12,   70,    0
  260,20191218,   13,   60,    0
  260,20191218,   14,   60,    0
  260,20191218,   15,   50,    0
  260,20191218,   16,   50,    0
  260,20191218,   17,   50,    0
  260,20191218,   18,   50,    0
  260,20191218,   19,   70,    0
  260,20191218,   20,   90,    0
  260,20191218,   21,   80,    0
  260,20191218,   22,   90,    0
  260,20191218,   23,   90,    0
  260,20191218,   24,   80,    0
  260,20191219,    1,   80,    0
  260,20191219,    2,   90,    0
  260,20191219,    3,   80,    0
  260,20191219,    4,   70,    0
  260,20191219,    5,   80,    0
  260,20191219,    6,   80,    0
  260,20191219,    7,   80,    0
  260,20191219,    8,   70,    0
  260,20191219,    9,   80,    0
  260,20191219,   10,   80,    0
  260,20191219,   11,  100,    0
  260,20191219,   12,   90,    0
  260,20191219,   13,   90,    0
  260,20191219,   14,   80,    0
  260,20191219,   15,   70,    0
  260,20191219,   16,   70,   -1
  260,20191219,   17,   80,    9
  260,20191219,   18,   80,    2
  260,20191219,   19,   70,   -1
  260,20191219,   20,   90,    0
  260,20191219,   21,   90,    0
  260,20191219,   22,   70,    0
  260,20191219,   23,   80,    0
  260,20191219,   24,   90,    0
  260,20191220,    1,   80,    0
  260,20191220,    2,   80,    0
  260,20191220,    3,   80,    0
  260,20191220,    4,   70,    0
  260,20191220,    5,   80,    0
  260,20191220,    6,   80,    0
  260,20191220,    7,   90,    0
  260,20191220,    8,  100,    0
  260,20191220,    9,  110,   -1
  260,20191220,   10,  120,    2
  260,20191220,   11,  140,    5
  260,20191220,   12,  140,    2
  260,20191220,   13,  120,   -1
  260,20191220,   14,  110,    1
  260,20191220,   15,  110,   -1
  260,20191220,   16,  120,    0
  260,20191220,   17,  130,    0
  260,20191220,   18,  110,    0
  260,20191220,   19,   90,    0
  260,20191220,   20,   90,    0
  260,20191220,   21,  100,    0
  260,20191220,   22,   90,    0
  260,20191220,   23,  100,    0
  260,20191220,   24,   80,    0
  260,20191221,    1,   80,    0
  260,20191221,    2,   70,    0
  260,20191221,    3,   70,    0
  260,20191221,    4,   80,    0
  260,20191221,    5,   70,    0
  260,20191221,    6,   60,    0
  260,20191221,    7,   60,    0
  260,20191221,    8,   70,    0
  260,20191221,    9,   80,    0
  260,20191221,   10,  100,    1
  260,20191221,   11,  100,   -1
  260,20191221,   12,  110,    0
  260,20191221,   13,  110,    0
  260,20191221,   14,   90,    0
  260,20191221,   15,  130,    0
  260,20191221,   16,  100,   -1
  260,20191221,   17,   90,   -1
  260,20191221,   18,   90,   -1
  260,20191221,   19,   70,    1
  260,20191221,   20,   80,    0
  260,20191221,   21,   80,    0
  260,20191221,   22,   90,    0
  260,20191221,   23,   90,    0
  260,20191221,   24,  110,   -1
  260,20191222,    1,  100,    8
  260,20191222,    2,  100,   13
  260,20191222,    3,  100,    3
  260,20191222,    4,   70,   -1
  260,20191222,    5,   60,   -1
  260,20191222,    6,   60,    2
  260,20191222,    7,   60,    2
  260,20191222,    8,   60,    3
  260,20191222,    9,   50,    2
  260,20191222,   10,   50,    2
  260,20191222,   11,   50,    1
  260,20191222,   12,   70,    1
  260,20191222,   13,   60,    0
  260,20191222,   14,   70,   -1
  260,20191222,   15,   70,    1
  260,20191222,   16,  120,    9
  260,20191222,   17,  140,   13
  260,20191222,   18,  100,   11
  260,20191222,   19,  100,    3
  260,20191222,   20,  100,    4
  260,20191222,   21,   90,    0
  260,20191222,   22,   80,    0
  260,20191222,   23,   60,    0
  260,20191222,   24,   60,    0
  260,20191223,    1,   60,   -1
  260,20191223,    2,   50,    0
  260,20191223,    3,   80,    2
  260,20191223,    4,   80,   -1
  260,20191223,    5,   70,   -1
  260,20191223,    6,   80,   -1
  260,20191223,    7,   70,    0
  260,20191223,    8,   60,    0
  260,20191223,    9,   70,    0
  260,20191223,   10,   80,   -1
  260,20191223,   11,   80,   -1
  260,20191223,   12,   80,    0
  260,20191223,   13,  110,    1
  260,20191223,   14,  100,   -1
  260,20191223,   15,  100,    0
  260,20191223,   16,   70,    0
  260,20191223,   17,   80,    0
  260,20191223,   18,   80,    0
  260,20191223,   19,   70,    0
  260,20191223,   20,   60,    0
  260,20191223,   21,   60,    0
  260,20191223,   22,   70,    0
  260,20191223,   23,   70,    0
  260,20191223,   24,   80,    0
  260,20191224,    1,   70,    0
  260,20191224,    2,   70,    0
  260,20191224,    3,   60,    0
  260,20191224,    4,   50,   -1
  260,20191224,    5,   70,    2
  260,20191224,    6,   70,    0
  260,20191224,    7,   70,    4
  260,20191224,    8,   60,   16
  260,20191224,    9,   80,   18
  260,20191224,   10,   80,    9
  260,20191224,   11,  110,    1
  260,20191224,   12,  130,    0
  260,20191224,   13,  140,   -1
  260,20191224,   14,  120,    3
  260,20191224,   15,  120,   12
  260,20191224,   16,  120,    4
  260,20191224,   17,  110,    4
  260,20191224,   18,   90,    0
  260,20191224,   19,   80,    0
  260,20191224,   20,   90,   -1
  260,20191224,   21,  100,   15
  260,20191224,   22,   90,    1
  260,20191224,   23,   80,   -1
  260,20191224,   24,   70,    1
  260,20191225,    1,  110,    3
  260,20191225,    2,   80,    1
  260,20191225,    3,  100,   -1
  260,20191225,    4,   80,    2
  260,20191225,    5,   90,   -1
  260,20191225,    6,  100,   12
  260,20191225,    7,   70,    0
  260,20191225,    8,   40,    0
  260,20191225,    9,   50,   -1
  260,20191225,   10,   50,    0
  260,20191225,   11,   60,    0
  260,20191225,   12,   70,    0
  260,20191225,   13,   60,    0
  260,20191225,   14,   50,   -1
  260,20191225,   15,   50,    0
  260,20191225,   16,   50,    0
  260,20191225,   17,   40,    0
  260,20191225,   18,   30,    0
  260,20191225,   19,   30,    0
  260,20191225,   20,   30,    0
  260,20191225,   21,   30,    0
  260,20191225,   22,   20,    0
  260,20191225,   23,   30,    0
  260,20191225,   24,   30,    0
  260,20191226,    1,   20,    0
  260,20191226,    2,   20,    0
  260,20191226,    3,   20,    0
  260,20191226,    4,   20,    0
  260,20191226,    5,   20,    0
  260,20191226,    6,   20,    0
  260,20191226,    7,   50,    0
  260,20191226,    8,   40,    0
  260,20191226,    9,   30,    0
  260,20191226,   10,   30,    0
  260,20191226,   11,   40,    0
  260,20191226,   12,   50,    0
  260,20191226,   13,   50,    0
  260,20191226,   14,   60,    0
  260,20191226,   15,   60,    0
  260,20191226,   16,   60,    0
  260,20191226,   17,   60,    0
  260,20191226,   18,   60,    0
  260,20191226,   19,   70,    0
  260,20191226,   20,   60,    0
  260,20191226,   21,   80,   -1
  260,20191226,   22,   80,    1
  260,20191226,   23,   80,    3
  260,20191226,   24,   70,   -1
  260,20191227,    1,   70,    5
  260,20191227,    2,   70,    9
  260,20191227,    3,   60,   -1
  260,20191227,    4,   60,    0
  260,20191227,    5,   60,    0
  260,20191227,    6,   60,    0
  260,20191227,    7,   50,    0
  260,20191227,    8,   40,    0
  260,20191227,    9,   50,    0
  260,20191227,   10,   60,    0
  260,20191227,   11,   60,    0
  260,20191227,   12,   70,    0
  260,20191227,   13,   60,    0
  260,20191227,   14,   60,    0
  260,20191227,   15,   50,    0
  260,20191227,   16,   40,    0
  260,20191227,   17,   40,    0
  260,20191227,   18,   40,    0
  260,20191227,   19,   30,    0
  260,20191227,   20,   30,    0
  260,20191227,   21,   40,    0
  260,20191227,   22,   30,    0
  260,20191227,   23,   30,    0
  260,20191227,   24,   50,    0
  260,20191228,    1,   40,    0
  260,20191228,    2,   40,    0
  260,20191228,    3,   20,    0
  260,20191228,    4,   20,    0
  260,20191228,    5,   30,    0
  260,20191228,    6,   20,    0
  260,20191228,    7,   30,    0
  260,20191228,    8,   20,    0
  260,20191228,    9,   20,    0
  260,20191228,   10,   40,    0
  260,20191228,   11,   40,    0
  260,20191228,   12,   40,    0
  260,20191228,   13,   30,    0
  260,20191228,   14,   50,    0
  260,20191228,   15,   40,    0
  260,20191228,   16,   30,    0
  260,20191228,   17,   30,    0
  260,20191228,   18,   40,    0
  260,20191228,   19,   40,    0
  260,20191228,   20,   40,    0
  260,20191228,   21,   40,    0
  260,20191228,   22,   40,    0
  260,20191228,   23,   40,    0
  260,20191228,   24,   40,    0
  260,20191229,    1,   50,    0
  260,20191229,    2,   40,    0
  260,20191229,    3,   40,    0
  260,20191229,    4,   30,    0
  260,20191229,    5,   40,    0
  260,20191229,    6,   40,    0
  260,20191229,    7,   40,    0
  260,20191229,    8,   40,    0
  260,20191229,    9,   50,    0
  260,20191229,   10,   40,    0
  260,20191229,   11,   40,    0
  260,20191229,   12,   60,    0
  260,20191229,   13,   60,    0
  260,20191229,   14,   50,    0
  260,20191229,   15,   50,    0
  260,20191229,   16,   40,    0
  260,20191229,   17,   60,    0
  260,20191229,   18,   60,    0
  260,20191229,   19,   50,    0
  260,20191229,   20,   70,    0
  260,20191229,   21,   60,    0
  260,20191229,   22,   60,    0
  260,20191229,   23,   60,    0
  260,20191229,   24,   60,    0
  260,20191230,    1,   40,    0
  260,20191230,    2,   50,    0
  260,20191230,    3,   60,    0
  260,20191230,    4,   60,    0
  260,20191230,    5,   70,    0
  260,20191230,    6,   70,    0
  260,20191230,    7,   70,    0
  260,20191230,    8,   70,    0
  260,20191230,    9,   70,    0
  260,20191230,   10,   70,    0
  260,20191230,   11,   70,    0
  260,20191230,   12,   90,    0
  260,20191230,   13,   80,    0
  260,20191230,   14,   80,    0
  260,20191230,   15,   70,    0
  260,20191230,   16,   70,    0
  260,20191230,   17,   70,    0
  260,20191230,   18,   70,    0
  260,20191230,   19,   70,    0
  260,20191230,   20,   60,    0
  260,20191230,   21,   60,    0
  260,20191230,   22,   60,    0
  260,20191230,   23,   60,    0
  260,20191230,   24,   50,    0
  260,20191231,    1,   30,    0
  260,20191231,    2,   30,    0
  260,20191231,    3,   30,    0
  260,20191231,    4,   30,    0
  260,20191231,    5,   20,    0
  260,20191231,    6,   30,    0
  260,20191231,    7,   20,    0
  260,20191231,    8,   20,    0
  260,20191231,    9,   20,    0
  260,20191231,   10,   20,    0
  260,20191231,   11,   20,    0
  260,20191231,   12,   30,    0
  260,20191231,   13,   40,    0
  260,20191231,   14,   40,    0
  260,20191231,   15,   40,    0
  260,20191231,   16,   30,    0
  260,20191231,   17,   40,    0
  260,20191231,   18,   40,    0
  260,20191231,   19,   30,    0
  260,20191231,   20,   50,    0
  260,20191231,   21,   60,    0
  260,20191231,   22,   70,    0
  260,20191231,   23,   50,    0
  260,20191231,   24,   40,    0
  310,20191001,    1,  130,   16
  310,20191001,    2,  140,    1
  310,20191001,    3,  140,    0
  310,20191001,    4,  130,   12
  310,20191001,    5,  130,   17
  310,20191001,    6,  120,    6
  310,20191001,    7,  110,   16
  310,20191001,    8,  110,    0
  310,20191001,    9,  120,    0
  310,20191001,   10,   90,    0
  310,20191001,   11,   90,    0
  310,20191001,   12,   90,    0
  310,20191001,   13,   80,   59
  310,20191001,   14,   90,    7
  310,20191001,   15,   80,   -1
  310,20191001,   16,  100,   -1
  310,20191001,   17,  120,    0
  310,20191001,   18,  100,    0
  310,20191001,   19,   90,   -1
  310,20191001,   20,   90,    0
  310,20191001,   21,  100,    8
  310,20191001,   22,  140,    6
  310,20191001,   23,  140,   -1
  310,20191001,   24,  150,   -1
  310,20191002,    1,  110,   -1
  310,20191002,    2,  130,    0
  310,20191002,    3,   70,    0
  310,20191002,    4,   90,    0
  310,20191002,    5,  110,    0
  310,20191002,    6,   90,   -1
  310,20191002,    7,  120,    5
  310,20191002,    8,  100,   -1
  310,20191002,    9,  100,    0
  310,20191002,   10,  140,    0
  310,20191002,   11,  130,   -1
  310,20191002,   12,  140,   10
  310,20191002,   13,  150,    0
  310,20191002,   14,  140,    7
  310,20191002,   15,  150,   -1
  310,20191002,   16,  140,    0
  310,20191002,   17,  110,    0
  310,20191002,   18,  100,    0
  310,20191002,   19,  100,    0
  310,20191002,   20,  130,    0
  310,20191002,   21,  110,    0
  310,20191002,   22,  100,    0
  310,20191002,   23,  110,   -1
  310,20191002,   24,   90,    0
  310,20191003,    1,   90,    0
  310,20191003,    2,   90,    0
  310,20191003,    3,   80,   -1
  310,20191003,    4,   90,    0
  310,20191003,    5,   80,    0
  310,20191003,    6,   90,    0
  310,20191003,    7,   90,    0
  310,20191003,    8,   90,   -1
  310,20191003,    9,   90,    0
  310,20191003,   10,   90,    0
  310,20191003,   11,  100,    0
  310,20191003,   12,   90,    0
  310,20191003,   13,   80,    0
  310,20191003,   14,   80,    0
  310,20191003,   15,   80,    0
  310,20191003,   16,   70,    0
  310,20191003,   17,   60,    0
  310,20191003,   18,   60,    0
  310,20191003,   19,   80,    0
  310,20191003,   20,   90,    0
  310,20191003,   21,   90,    0
  310,20191003,   22,  100,    0
  310,20191003,   23,  110,    0
  310,20191003,   24,   80,    0
  310,20191004,    1,  110,    0
  310,20191004,    2,  130,    0
  310,20191004,    3,  130,    7
  310,20191004,    4,  130,   10
  310,20191004,    5,  150,   14
  310,20191004,    6,  130,   -1
  310,20191004,    7,  150,   -1
  310,20191004,    8,  160,   -1
  310,20191004,    9,  160,    9
  310,20191004,   10,  170,   77
  310,20191004,   11,  170,    3
  310,20191004,   12,  170,    2
  310,20191004,   13,  150,   -1
  310,20191004,   14,  150,   28
  310,20191004,   15,  140,   29
  310,20191004,   16,  130,   -1
  310,20191004,   17,  130,   -1
  310,20191004,   18,   80,    0
  310,20191004,   19,   80,   -1
  310,20191004,   20,   70,   -1
  310,20191004,   21,   60,    0
  310,20191004,   22,   80,   -1
  310,20191004,   23,   90,   -1
  310,20191004,   24,   70,    0
  310,20191005,    1,   60,    0
  310,20191005,    2,   40,    0
  310,20191005,    3,   50,    0
  310,20191005,    4,   60,    0
  310,20191005,    5,   40,    0
  310,20191005,    6,   50,    0
  310,20191005,    7,   50,    0
  310,20191005,    8,   80,    0
  310,20191005,    9,  100,    0
  310,20191005,   10,  100,    0
  310,20191005,   11,   90,    0
  310,20191005,   12,   80,    0
  310,20191005,   13,   90,    0
  310,20191005,   14,   80,    0
  310,20191005,   15,   80,    0
  310,20191005,   16,   90,    0
  310,20191005,   17,   90,    0
  310,20191005,   18,   90,    0
  310,20191005,   19,  100,    0
  310,20191005,   20,  100,    0
  310,20191005,   21,  100,    0
  310,20191005,   22,  110,    0
  310,20191005,   23,  110,    0
  310,20191005,   24,   90,    0
  310,20191006,    1,  100,    0
  310,20191006,    2,   90,   -1
  310,20191006,    3,   90,   -1
  310,20191006,    4,   90,    1
  310,20191006,    5,   90,   21
  310,20191006,    6,  100,    5
  310,20191006,    7,  100,   -1
  310,20191006,    8,  100,    0
  310,20191006,    9,  100,    0
  310,20191006,   10,  110,    1
  310,20191006,   11,  120,    2
  310,20191006,   12,  120,   27
  310,20191006,   13,  180,    2
  310,20191006,   14,  160,    0
  310,20191006,   15,  170,    0
  310,20191006,   16,  180,    1
  310,20191006,   17,  170,   28
  310,20191006,   18,  140,    1
  310,20191006,   19,   80,    0
  310,20191006,   20,   60,    0
  310,20191006,   21,   60,    0
  310,20191006,   22,   90,    0
  310,20191006,   23,   90,    0
  310,20191006,   24,  100,    0
  310,20191007,    1,  100,    0
  310,20191007,    2,  100,    0
  310,20191007,    3,   90,    0
  310,20191007,    4,   80,    0
  310,20191007,    5,   80,    0
  310,20191007,    6,   70,    0
  310,20191007,    7,   60,    0
  310,20191007,    8,   60,    0
  310,20191007,    9,   50,    0
  310,20191007,   10,   60,    0
  310,20191007,   11,   60,    0
  310,20191007,   12,   70,    0
  310,20191007,   13,   70,    0
  310,20191007,   14,   70,    0
  310,20191007,   15,   60,    0
  310,20191007,   16,   70,    0
  310,20191007,   17,   70,    0
  310,20191007,   18,   70,   -1
  310,20191007,   19,   70,    0
  310,20191007,   20,   90,    4
  310,20191007,   21,   80,    2
  310,20191007,   22,  110,    2
  310,20191007,   23,  120,    5
  310,20191007,   24,  120,    7
  310,20191008,    1,  120,   15
  310,20191008,    2,  130,    8
  310,20191008,    3,  120,    2
  310,20191008,    4,  100,    2
  310,20191008,    5,   80,    2
  310,20191008,    6,   90,    0
  310,20191008,    7,   80,    0
  310,20191008,    8,  100,    0
  310,20191008,    9,  100,    0
  310,20191008,   10,  100,    0
  310,20191008,   11,  100,    0
  310,20191008,   12,  100,    0
  310,20191008,   13,  100,    0
  310,20191008,   14,  100,    0
  310,20191008,   15,  120,    0
  310,20191008,   16,  100,    0
  310,20191008,   17,  110,   -1
  310,20191008,   18,  120,    0
  310,20191008,   19,  160,    3
  310,20191008,   20,  140,   -1
  310,20191008,   21,  120,    0
  310,20191008,   22,  160,    0
  310,20191008,   23,  160,    0
  310,20191008,   24,  130,   -1
  310,20191009,    1,  130,   -1
  310,20191009,    2,  110,    0
  310,20191009,    3,  100,    0
  310,20191009,    4,  100,    0
  310,20191009,    5,  110,    0
  310,20191009,    6,  110,    0
  310,20191009,    7,  120,   -1
  310,20191009,    8,  160,   16
  310,20191009,    9,  130,   11
  310,20191009,   10,  120,    3
  310,20191009,   11,  120,   -1
  310,20191009,   12,  140,    0
  310,20191009,   13,  140,    0
  310,20191009,   14,  140,    0
  310,20191009,   15,  160,    8
  310,20191009,   16,  130,   27
  310,20191009,   17,  140,   -1
  310,20191009,   18,  160,    0
  310,20191009,   19,  150,    0
  310,20191009,   20,  140,    0
  310,20191009,   21,  140,   17
  310,20191009,   22,  130,   37
  310,20191009,   23,  120,    0
  310,20191009,   24,  120,   -1
  310,20191010,    1,  120,    2
  310,20191010,    2,  110,   -1
  310,20191010,    3,  100,    1
  310,20191010,    4,  110,    0
  310,20191010,    5,  130,    0
  310,20191010,    6,  120,    0
  310,20191010,    7,  110,    2
  310,20191010,    8,  110,    0
  310,20191010,    9,  140,    0
  310,20191010,   10,  140,    0
  310,20191010,   11,  140,    0
  310,20191010,   12,  150,    0
  310,20191010,   13,  150,    0
  310,20191010,   14,  160,    0
  310,20191010,   15,  150,    0
  310,20191010,   16,  160,    0
  310,20191010,   17,  160,    0
  310,20191010,   18,  130,    0
  310,20191010,   19,  110,    0
  310,20191010,   20,  130,    0
  310,20191010,   21,  120,    0
  310,20191010,   22,  120,    0
  310,20191010,   23,  130,    0
  310,20191010,   24,  140,    0
  310,20191011,    1,  150,    0
  310,20191011,    2,  150,    0
  310,20191011,    3,  140,    0
  310,20191011,    4,  130,   -1
  310,20191011,    5,  140,   -1
  310,20191011,    6,  140,    0
  310,20191011,    7,  150,    0
  310,20191011,    8,  150,   -1
  310,20191011,    9,  160,   -1
  310,20191011,   10,  160,   -1
  310,20191011,   11,  180,    1
  310,20191011,   12,  150,    2
